RecId	Pedigree	Year	Loc	Range	Pass	Trait	Value
3799000	PHW30/Mo17-076 - (2n)-01	2017	2	5	33	MLA	57.871
3799000	PHW30/Mo17-076 - (2n)-01	2017	2	5	33	TUELA	61.41133333
3799000	PHW30/Mo17-076 - (2n)-01	2017	2	5	33	ULA	54.71633333
3799001	Mo17/PHW30-254 - (2n)-01	2017	2	5	32	FUELA	75.56166667
3799001	Mo17/PHW30-254 - (2n)-01	2017	2	5	32	MLA	69.67033333
3799001	Mo17/PHW30-254 - (2n)-01	2017	2	5	32	TUELA	72.76266667
3799001	Mo17/PHW30-254 - (2n)-01	2017	2	5	32	ULA	75.50133333
3799002	B73/PHW30-207 - (2n)-01	2017	2	5	31	FUELA	71.458
3799002	B73/PHW30-207 - (2n)-01	2017	2	5	31	MLA	62.35
3799002	B73/PHW30-207 - (2n)-01	2017	2	5	31	TUELA	73.66
3799002	B73/PHW30-207 - (2n)-01	2017	2	5	31	ULA	71.11066667
3799003	Mo17/PHW30-086 - (2n)-02	2017	2	5	30	FUELA	75.221
3799003	Mo17/PHW30-086 - (2n)-02	2017	2	5	30	MLA	76.93866667
3799003	Mo17/PHW30-086 - (2n)-02	2017	2	5	30	TUELA	76.86
3799003	Mo17/PHW30-086 - (2n)-02	2017	2	5	30	ULA	69.866
3799004	PHW30/Mo17-187 - (2n)-01	2017	2	5	29	FUELA	78.73333333
3799004	PHW30/Mo17-187 - (2n)-01	2017	2	5	29	MLA	71.80533333
3799004	PHW30/Mo17-187 - (2n)-01	2017	2	5	29	TUELA	78.204
3799004	PHW30/Mo17-187 - (2n)-01	2017	2	5	29	ULA	80.14733333
3799005	B73/PHW30-036 - (2n)-02	2017	2	5	28	FUELA	74.023
3799005	B73/PHW30-036 - (2n)-02	2017	2	5	28	MLA	73.082
3799005	B73/PHW30-036 - (2n)-02	2017	2	5	28	TUELA	71.91333333
3799005	B73/PHW30-036 - (2n)-02	2017	2	5	28	ULA	73.38866667
3799006	B73/PHW30-211 - (2n)-03	2017	2	5	27	FUELA	76.99933333
3799006	B73/PHW30-211 - (2n)-03	2017	2	5	27	MLA	64.71166667
3799006	B73/PHW30-211 - (2n)-03	2017	2	5	27	TUELA	76.57266667
3799006	B73/PHW30-211 - (2n)-03	2017	2	5	27	ULA	75.423
3799007	Mo17/PHW30-321 - (2n)-01	2017	2	5	26	FUELA	79.084
3799007	Mo17/PHW30-321 - (2n)-01	2017	2	5	26	MLA	75.24033333
3799007	Mo17/PHW30-321 - (2n)-01	2017	2	5	26	TUELA	84.62166667
3799007	Mo17/PHW30-321 - (2n)-01	2017	2	5	26	ULA	71.215
3799008	PHW30/Mo17-141 - (2n)-01	2017	2	5	25	FUELA	68.387
3799008	PHW30/Mo17-141 - (2n)-01	2017	2	5	25	MLA	61.40766667
3799008	PHW30/Mo17-141 - (2n)-01	2017	2	5	25	TUELA	61.10933333
3799008	PHW30/Mo17-141 - (2n)-01	2017	2	5	25	ULA	59.516
3799009	PHW30/Mo17-061 - (2n)-01	2017	2	5	24	FUELA	69.72633333
3799009	PHW30/Mo17-061 - (2n)-01	2017	2	5	24	MLA	70.415
3799009	PHW30/Mo17-061 - (2n)-01	2017	2	5	24	TUELA	72.49766667
3799009	PHW30/Mo17-061 - (2n)-01	2017	2	5	24	ULA	64.165
3799010	PHW30/B73-161 - (2n)-01	2017	2	5	23	FUELA	77.957
3799010	PHW30/B73-161 - (2n)-01	2017	2	5	23	MLA	78.08266667
3799010	PHW30/B73-161 - (2n)-01	2017	2	5	23	TUELA	74.22733333
3799010	PHW30/B73-161 - (2n)-01	2017	2	5	23	ULA	70.85266667
3799011	B73/PHW30-409 - (2n)-02	2017	2	5	22	FUELA	70.503
3799011	B73/PHW30-409 - (2n)-02	2017	2	5	22	MLA	62.68333333
3799011	B73/PHW30-409 - (2n)-02	2017	2	5	22	TUELA	69.83733333
3799011	B73/PHW30-409 - (2n)-02	2017	2	5	22	ULA	71.87666667
3799012	Mo17/PHW30-157 - (2n)-01	2017	2	5	21	FUELA	77.65766667
3799012	Mo17/PHW30-157 - (2n)-01	2017	2	5	21	MLA	69.88533333
3799012	Mo17/PHW30-157 - (2n)-01	2017	2	5	21	TUELA	76.01833333
3799012	Mo17/PHW30-157 - (2n)-01	2017	2	5	21	ULA	69.30866667
3799013	PHW30/B73-401 - (2n)-01	2017	2	5	20	FUELA	71.21633333
3799013	PHW30/B73-401 - (2n)-01	2017	2	5	20	MLA	71.20366667
3799013	PHW30/B73-401 - (2n)-01	2017	2	5	20	TUELA	75.129
3799013	PHW30/B73-401 - (2n)-01	2017	2	5	20	ULA	69.983
3799014	B73/PHW30-316 - (2n)-01	2017	2	5	19	FUELA	77.40866667
3799014	B73/PHW30-316 - (2n)-01	2017	2	5	19	MLA	73.50566667
3799014	B73/PHW30-316 - (2n)-01	2017	2	5	19	TUELA	78.27633333
3799014	B73/PHW30-316 - (2n)-01	2017	2	5	19	ULA	84.00966667
3799015	PHW30/B73-421 - (2n)-01	2017	2	5	18	FUELA	72.66866667
3799015	PHW30/B73-421 - (2n)-01	2017	2	5	18	MLA	63.05466667
3799015	PHW30/B73-421 - (2n)-01	2017	2	5	18	TUELA	76.21266667
3799015	PHW30/B73-421 - (2n)-01	2017	2	5	18	ULA	83.50933333
3799016	PHW30/Mo17-085 - (2n)-01	2017	2	5	17	FUELA	80.11466667
3799016	PHW30/Mo17-085 - (2n)-01	2017	2	5	17	MLA	74.24033333
3799016	PHW30/Mo17-085 - (2n)-01	2017	2	5	17	TUELA	77.777
3799016	PHW30/Mo17-085 - (2n)-01	2017	2	5	17	ULA	71.18033333
3799017	Mo17	2017	2	5	16	FUELA	56.39916667
3799017	Mo17	2017	2	5	16	MLA	49.56266667
3799017	Mo17	2017	2	5	16	TUELA	52.80333333
3799017	Mo17	2017	2	5	16	ULA	49.29483333
3799018	PHW30/B73-009 - (2n)-01	2017	2	5	15	FUELA	74.761
3799018	PHW30/B73-009 - (2n)-01	2017	2	5	15	MLA	77.22466667
3799018	PHW30/B73-009 - (2n)-01	2017	2	5	15	TUELA	74.76966667
3799018	PHW30/B73-009 - (2n)-01	2017	2	5	15	ULA	62.51
3799019	B73/PHW30-288 - (2n)-01	2017	2	5	14	FUELA	83.39466667
3799019	B73/PHW30-288 - (2n)-01	2017	2	5	14	MLA	72.64066667
3799019	B73/PHW30-288 - (2n)-01	2017	2	5	14	TUELA	85.57866667
3799019	B73/PHW30-288 - (2n)-01	2017	2	5	14	ULA	84.37166667
3799020	PHW30/B73-157 - (2n)-01	2017	2	5	13	FUELA	70.761
3799020	PHW30/B73-157 - (2n)-01	2017	2	5	13	MLA	69.35566667
3799020	PHW30/B73-157 - (2n)-01	2017	2	5	13	TUELA	74.81466667
3799020	PHW30/B73-157 - (2n)-01	2017	2	5	13	ULA	66.29166667
3799021	B73/PHW30-302 - (2n)-02	2017	2	5	12	FUELA	77.39833333
3799021	B73/PHW30-302 - (2n)-02	2017	2	5	12	MLA	69.714
3799021	B73/PHW30-302 - (2n)-02	2017	2	5	12	TUELA	64.59166667
3799021	B73/PHW30-302 - (2n)-02	2017	2	5	12	ULA	65.98666667
3799022	Mo17/PHW30-200 - (2n)-02	2017	2	5	11	FUELA	73.10166667
3799022	Mo17/PHW30-200 - (2n)-02	2017	2	5	11	MLA	73.28966667
3799022	Mo17/PHW30-200 - (2n)-02	2017	2	5	11	TUELA	67.18433333
3799022	Mo17/PHW30-200 - (2n)-02	2017	2	5	11	ULA	59.947
3799023	PHW30/Mo17-160 - (2n)-01	2017	2	5	10	FUELA	62.116
3799023	PHW30/Mo17-160 - (2n)-01	2017	2	5	10	MLA	59.33066667
3799023	PHW30/Mo17-160 - (2n)-01	2017	2	5	10	TUELA	61.30366667
3799023	PHW30/Mo17-160 - (2n)-01	2017	2	5	10	ULA	58.00433333
3799024	PHW30/B73-311 - (2n)-02	2017	2	5	9	FUELA	78.418
3799024	PHW30/B73-311 - (2n)-02	2017	2	5	9	MLA	71.04066667
3799024	PHW30/B73-311 - (2n)-02	2017	2	5	9	TUELA	78.67533333
3799024	PHW30/B73-311 - (2n)-02	2017	2	5	9	ULA	67.56633333
3799025	PHW30/Mo17-088 - (2n)-02	2017	2	5	8	FUELA	76.14066667
3799025	PHW30/Mo17-088 - (2n)-02	2017	2	5	8	MLA	73.055
3799025	PHW30/Mo17-088 - (2n)-02	2017	2	5	8	TUELA	74.95633333
3799025	PHW30/Mo17-088 - (2n)-02	2017	2	5	8	ULA	66.811
3799026	PHW30/B73-184 - (2n)-01	2017	2	5	7	FUELA	69.28866667
3799026	PHW30/B73-184 - (2n)-01	2017	2	5	7	MLA	64.64966667
3799026	PHW30/B73-184 - (2n)-01	2017	2	5	7	TUELA	78.069
3799026	PHW30/B73-184 - (2n)-01	2017	2	5	7	ULA	74.04566667
3799027	PHW30/B73-060 - (2n)-02	2017	2	5	6	FUELA	73.80633333
3799027	PHW30/B73-060 - (2n)-02	2017	2	5	6	MLA	67.10466667
3799027	PHW30/B73-060 - (2n)-02	2017	2	5	6	TUELA	76.95366667
3799027	PHW30/B73-060 - (2n)-02	2017	2	5	6	ULA	73.146
3799028	B73/PHW30-183 - (2n)-01	2017	2	5	5	FUELA	76.54166667
3799028	B73/PHW30-183 - (2n)-01	2017	2	5	5	MLA	64.87166667
3799028	B73/PHW30-183 - (2n)-01	2017	2	5	5	TUELA	78.572
3799028	B73/PHW30-183 - (2n)-01	2017	2	5	5	ULA	82.40633333
3799029	PHW30/Mo17-113 - (2n)-02	2017	2	6	5	FUELA	76.15633333
3799029	PHW30/Mo17-113 - (2n)-02	2017	2	6	5	MLA	72.885
3799029	PHW30/Mo17-113 - (2n)-02	2017	2	6	5	TUELA	69.76066667
3799029	PHW30/Mo17-113 - (2n)-02	2017	2	6	5	ULA	61.53533333
3799030	Mo17	2017	2	6	6	FUELA	56.163
3799030	Mo17	2017	2	6	6	MLA	55.852
3799030	Mo17	2017	2	6	6	TUELA	54.56683333
3799030	Mo17	2017	2	6	6	ULA	57.455
3799031	B73/PHW30-092 - (2n)-01	2017	2	6	7	FUELA	73.16533333
3799031	B73/PHW30-092 - (2n)-01	2017	2	6	7	MLA	67.35066667
3799031	B73/PHW30-092 - (2n)-01	2017	2	6	7	TUELA	75.00266667
3799031	B73/PHW30-092 - (2n)-01	2017	2	6	7	ULA	73.08866667
3799032	PHW30/B73-243 - (2n)-02	2017	2	6	8	FUELA	73.73266667
3799032	PHW30/B73-243 - (2n)-02	2017	2	6	8	MLA	65.03866667
3799032	PHW30/B73-243 - (2n)-02	2017	2	6	8	TUELA	74.85533333
3799032	PHW30/B73-243 - (2n)-02	2017	2	6	8	ULA	75.44533333
3799033	PHW30/B73-060 - (2n)-01	2017	2	6	9	FUELA	75.89533333
3799033	PHW30/B73-060 - (2n)-01	2017	2	6	9	MLA	71.887
3799033	PHW30/B73-060 - (2n)-01	2017	2	6	9	TUELA	75.18633333
3799033	PHW30/B73-060 - (2n)-01	2017	2	6	9	ULA	72.08533333
3799034	Mo17/PHW30-262 - (2n)-01	2017	2	6	10	FUELA	74.16733333
3799034	Mo17/PHW30-262 - (2n)-01	2017	2	6	10	MLA	71.728
3799034	Mo17/PHW30-262 - (2n)-01	2017	2	6	10	TUELA	70.007
3799034	Mo17/PHW30-262 - (2n)-01	2017	2	6	10	ULA	63.514
3799035	Mo17/PHW30-235 - (2n)-02	2017	2	6	11	FUELA	61.33466667
3799035	Mo17/PHW30-235 - (2n)-02	2017	2	6	11	MLA	65.04366667
3799035	Mo17/PHW30-235 - (2n)-02	2017	2	6	11	TUELA	62.037
3799035	Mo17/PHW30-235 - (2n)-02	2017	2	6	11	ULA	61.61233333
3799036	B73	2017	2	6	12	FUELA	75.925
3799036	B73	2017	2	6	12	MLA	66.13866667
3799036	B73	2017	2	6	12	TUELA	75.8085
3799036	B73	2017	2	6	12	ULA	77.67316667
3799037	PHW30	2017	2	6	13	FUELA	78.73966667
3799037	PHW30	2017	2	6	13	MLA	75.58733333
3799037	PHW30	2017	2	6	13	TUELA	80.49383333
3799037	PHW30	2017	2	6	13	ULA	77.41316667
3799038	PHW30/B73-351 - (2n)-01	2017	2	6	14	FUELA	67.59733333
3799038	PHW30/B73-351 - (2n)-01	2017	2	6	14	MLA	69.63933333
3799038	PHW30/B73-351 - (2n)-01	2017	2	6	14	TUELA	69.42066667
3799038	PHW30/B73-351 - (2n)-01	2017	2	6	14	ULA	62.76633333
3799039	PHW30/Mo17-026 - (2n)-02	2017	2	6	15	FUELA	74.181
3799039	PHW30/Mo17-026 - (2n)-02	2017	2	6	15	MLA	65.65
3799039	PHW30/Mo17-026 - (2n)-02	2017	2	6	15	TUELA	68.88766667
3799039	PHW30/Mo17-026 - (2n)-02	2017	2	6	15	ULA	63.065
3799040	Mo17/PHW30-248 - (2n)-01	2017	2	6	16	FUELA	71.621
3799040	Mo17/PHW30-248 - (2n)-01	2017	2	6	16	MLA	67.50233333
3799040	Mo17/PHW30-248 - (2n)-01	2017	2	6	16	TUELA	75.55966667
3799040	Mo17/PHW30-248 - (2n)-01	2017	2	6	16	ULA	66.716
3799041	PHW30/Mo17-061 - (2n)-02	2017	2	6	17	FUELA	62.12166667
3799041	PHW30/Mo17-061 - (2n)-02	2017	2	6	17	MLA	57.83333333
3799041	PHW30/Mo17-061 - (2n)-02	2017	2	6	17	TUELA	64.68466667
3799041	PHW30/Mo17-061 - (2n)-02	2017	2	6	17	ULA	55.809
3799042	B73/PHW30-409 - (2n)-01	2017	2	6	18	FUELA	62.047
3799042	B73/PHW30-409 - (2n)-01	2017	2	6	18	MLA	64.04166667
3799042	B73/PHW30-409 - (2n)-01	2017	2	6	18	TUELA	63.68566667
3799042	B73/PHW30-409 - (2n)-01	2017	2	6	18	ULA	55.87533333
3799043	Mo17/PHW30-086 - (2n)-01	2017	2	6	19	FUELA	79.957
3799043	Mo17/PHW30-086 - (2n)-01	2017	2	6	19	MLA	77.775
3799043	Mo17/PHW30-086 - (2n)-01	2017	2	6	19	TUELA	78.245
3799043	Mo17/PHW30-086 - (2n)-01	2017	2	6	19	ULA	72.49566667
3799044	Mo17/PHW30-080 - (2n)-01	2017	2	6	20	FUELA	78.09433333
3799044	Mo17/PHW30-080 - (2n)-01	2017	2	6	20	MLA	79.64366667
3799044	Mo17/PHW30-080 - (2n)-01	2017	2	6	20	TUELA	78.88766667
3799044	Mo17/PHW30-080 - (2n)-01	2017	2	6	20	ULA	79.305
3799045	Mo17/PHW30-121 - (2n)-02	2017	2	6	21	FUELA	74.474
3799045	Mo17/PHW30-121 - (2n)-02	2017	2	6	21	MLA	72.29033333
3799045	Mo17/PHW30-121 - (2n)-02	2017	2	6	21	TUELA	74.259
3799045	Mo17/PHW30-121 - (2n)-02	2017	2	6	21	ULA	61.486
3799046	B73/PHW30-098 - (2n)-01	2017	2	6	22	FUELA	72.58833333
3799046	B73/PHW30-098 - (2n)-01	2017	2	6	22	MLA	67.50766667
3799046	B73/PHW30-098 - (2n)-01	2017	2	6	22	TUELA	72.82066667
3799046	B73/PHW30-098 - (2n)-01	2017	2	6	22	ULA	67.61366667
3799047	B73/PHW30-385 - (2n)-03	2017	2	6	23	FUELA	71.87866667
3799047	B73/PHW30-385 - (2n)-03	2017	2	6	23	MLA	68.63933333
3799047	B73/PHW30-385 - (2n)-03	2017	2	6	23	TUELA	73.872
3799047	B73/PHW30-385 - (2n)-03	2017	2	6	23	ULA	70.87066667
3799048	PHW30/Mo17-278 - (2n)-02	2017	2	6	24	FUELA	70.991
3799048	PHW30/Mo17-278 - (2n)-02	2017	2	6	24	MLA	64.10433333
3799048	PHW30/Mo17-278 - (2n)-02	2017	2	6	24	TUELA	68.488
3799048	PHW30/Mo17-278 - (2n)-02	2017	2	6	24	ULA	53.68466667
3799049	B73/PHW30-226 - (2n)-01	2017	2	6	25	FUELA	75.38533333
3799049	B73/PHW30-226 - (2n)-01	2017	2	6	25	MLA	73.55133333
3799049	B73/PHW30-226 - (2n)-01	2017	2	6	25	TUELA	78.26733333
3799049	B73/PHW30-226 - (2n)-01	2017	2	6	25	ULA	79.017
3799050	PHW30/Mo17-028 - (2n)-02	2017	2	6	26	FUELA	79.02133333
3799050	PHW30/Mo17-028 - (2n)-02	2017	2	6	26	MLA	76.015
3799050	PHW30/Mo17-028 - (2n)-02	2017	2	6	26	TUELA	79.743
3799050	PHW30/Mo17-028 - (2n)-02	2017	2	6	26	ULA	70.77266667
3799051	PHW30/B73-433 - (2n)-01	2017	2	6	27	FUELA	76.61933333
3799051	PHW30/B73-433 - (2n)-01	2017	2	6	27	MLA	67.439
3799051	PHW30/B73-433 - (2n)-01	2017	2	6	27	TUELA	72.503
3799051	PHW30/B73-433 - (2n)-01	2017	2	6	27	ULA	70.62533333
3799052	Mo17/PHW30-324 - (2n)-01	2017	2	6	28	FUELA	60.531
3799052	Mo17/PHW30-324 - (2n)-01	2017	2	6	28	MLA	64.524
3799052	Mo17/PHW30-324 - (2n)-01	2017	2	6	28	TUELA	58.308
3799052	Mo17/PHW30-324 - (2n)-01	2017	2	6	28	ULA	42.16033333
3799053	PHW30/Mo17-028 - (2n)-01	2017	2	6	29	FUELA	66.76433333
3799053	PHW30/Mo17-028 - (2n)-01	2017	2	6	29	MLA	66.975
3799053	PHW30/Mo17-028 - (2n)-01	2017	2	6	29	TUELA	59.16833333
3799053	PHW30/Mo17-028 - (2n)-01	2017	2	6	29	ULA	54.04366667
3799054	Mo17/PHW30-217 - (2n)-02	2017	2	6	30	FUELA	73.15033333
3799054	Mo17/PHW30-217 - (2n)-02	2017	2	6	30	MLA	70.59333333
3799054	Mo17/PHW30-217 - (2n)-02	2017	2	6	30	TUELA	79.74066667
3799054	Mo17/PHW30-217 - (2n)-02	2017	2	6	30	ULA	75.88166667
3799055	PHW30/B73-326 - (2n)-01	2017	2	6	31	FUELA	84.21433333
3799055	PHW30/B73-326 - (2n)-01	2017	2	6	31	MLA	76.54666667
3799055	PHW30/B73-326 - (2n)-01	2017	2	6	31	TUELA	87.236
3799055	PHW30/B73-326 - (2n)-01	2017	2	6	31	ULA	84.82166667
3799056	PHW30/Mo17-157 - (2n)-02	2017	2	6	32	FUELA	74.637
3799056	PHW30/Mo17-157 - (2n)-02	2017	2	6	32	MLA	66.93066667
3799056	PHW30/Mo17-157 - (2n)-02	2017	2	6	32	TUELA	76.58866667
3799056	PHW30/Mo17-157 - (2n)-02	2017	2	6	32	ULA	70.50833333
3799057	PHW30/B73-078 - (2n)-01	2017	2	6	33	FUELA	78.25633333
3799057	PHW30/B73-078 - (2n)-01	2017	2	6	33	MLA	67.085
3799057	PHW30/B73-078 - (2n)-01	2017	2	6	33	TUELA	79.83433333
3799057	PHW30/B73-078 - (2n)-01	2017	2	6	33	ULA	78.44033333
3799058	PHW30/Mo17-019 - (2n)-02	2017	2	6	34	FUELA	66.15366667
3799058	PHW30/Mo17-019 - (2n)-02	2017	2	6	34	MLA	66.063
3799058	PHW30/Mo17-019 - (2n)-02	2017	2	6	34	TUELA	66.72433333
3799058	PHW30/Mo17-019 - (2n)-02	2017	2	6	34	ULA	65.71766667
3799059	PHW30/Mo17-059 - (2n)-01	2017	2	6	35	FUELA	78.04166667
3799059	PHW30/Mo17-059 - (2n)-01	2017	2	6	35	MLA	79.70733333
3799059	PHW30/Mo17-059 - (2n)-01	2017	2	6	35	TUELA	76.78933333
3799059	PHW30/Mo17-059 - (2n)-01	2017	2	6	35	ULA	74.85733333
3799060	Mo17/PHW30-430 - (2n)-02	2017	2	6	36	FUELA	60.71566667
3799060	Mo17/PHW30-430 - (2n)-02	2017	2	6	36	MLA	61.68966667
3799060	Mo17/PHW30-430 - (2n)-02	2017	2	6	36	TUELA	59.02633333
3799060	Mo17/PHW30-430 - (2n)-02	2017	2	6	36	ULA	52.56066667
3799061	Mo17/PHW30-454 - (2n)-01	2017	2	7	36	FUELA	66.62166667
3799061	Mo17/PHW30-454 - (2n)-01	2017	2	7	36	MLA	74.065
3799061	Mo17/PHW30-454 - (2n)-01	2017	2	7	36	TUELA	63.712
3799061	Mo17/PHW30-454 - (2n)-01	2017	2	7	36	ULA	67.70633333
3799062	PHW30/B73-351 - (2n)-02	2017	2	7	35	FUELA	67.61733333
3799062	PHW30/B73-351 - (2n)-02	2017	2	7	35	MLA	71.39066667
3799062	PHW30/B73-351 - (2n)-02	2017	2	7	35	TUELA	65.77266667
3799062	PHW30/B73-351 - (2n)-02	2017	2	7	35	ULA	56.71733333
3799063	Mo17/PHW30-231 - (2n)-03	2017	2	7	34	FUELA	59.04633333
3799063	Mo17/PHW30-231 - (2n)-03	2017	2	7	34	MLA	58.48666667
3799063	Mo17/PHW30-231 - (2n)-03	2017	2	7	34	TUELA	59.25533333
3799063	Mo17/PHW30-231 - (2n)-03	2017	2	7	34	ULA	51.41433333
3799064	Mo17/PHW30-184 - (2n)-02	2017	2	7	33	FUELA	70.815
3799064	Mo17/PHW30-184 - (2n)-02	2017	2	7	33	MLA	66.40033333
3799064	Mo17/PHW30-184 - (2n)-02	2017	2	7	33	TUELA	66.82666667
3799064	Mo17/PHW30-184 - (2n)-02	2017	2	7	33	ULA	65.34966667
3799065	Mo17/PHW30-429 - (2n)-01	2017	2	7	32	FUELA	66.255
3799065	Mo17/PHW30-429 - (2n)-01	2017	2	7	32	MLA	66.30333333
3799065	Mo17/PHW30-429 - (2n)-01	2017	2	7	32	TUELA	64.264
3799065	Mo17/PHW30-429 - (2n)-01	2017	2	7	32	ULA	60.67266667
3799066	Mo17/PHW30-309 - (2n)-01	2017	2	7	31	FUELA	69.383
3799066	Mo17/PHW30-309 - (2n)-01	2017	2	7	31	MLA	69.758
3799066	Mo17/PHW30-309 - (2n)-01	2017	2	7	31	TUELA	59.98866667
3799066	Mo17/PHW30-309 - (2n)-01	2017	2	7	31	ULA	48.34566667
3799067	Mo17/PHW30-430 - (2n)-01	2017	2	7	30	FUELA	57.94633333
3799067	Mo17/PHW30-430 - (2n)-01	2017	2	7	30	MLA	58.95733333
3799067	Mo17/PHW30-430 - (2n)-01	2017	2	7	30	TUELA	66.977
3799067	Mo17/PHW30-430 - (2n)-01	2017	2	7	30	ULA	54.12166667
3799068	PHW30/Mo17-099 - (2n)-01	2017	2	7	29	FUELA	71.693
3799068	PHW30/Mo17-099 - (2n)-01	2017	2	7	29	MLA	66.95966667
3799068	PHW30/Mo17-099 - (2n)-01	2017	2	7	29	TUELA	73.39433333
3799068	PHW30/Mo17-099 - (2n)-01	2017	2	7	29	ULA	54.75566667
3799069	B73/PHW30-063 - (2n)-01	2017	2	7	28	FUELA	73.889
3799069	B73/PHW30-063 - (2n)-01	2017	2	7	28	MLA	65.42
3799069	B73/PHW30-063 - (2n)-01	2017	2	7	28	TUELA	69.869
3799069	B73/PHW30-063 - (2n)-01	2017	2	7	28	ULA	72.236
3799070	B73/PHW30-256 - (2n)-01	2017	2	7	27	FUELA	73.81333333
3799070	B73/PHW30-256 - (2n)-01	2017	2	7	27	MLA	71.102
3799070	B73/PHW30-256 - (2n)-01	2017	2	7	27	TUELA	78.24166667
3799070	B73/PHW30-256 - (2n)-01	2017	2	7	27	ULA	81.05933333
3799071	Mo17/PHW30-217 - (2n)-01	2017	2	7	26	FUELA	67.31066667
3799071	Mo17/PHW30-217 - (2n)-01	2017	2	7	26	MLA	67.494
3799071	Mo17/PHW30-217 - (2n)-01	2017	2	7	26	TUELA	65.99666667
3799071	Mo17/PHW30-217 - (2n)-01	2017	2	7	26	ULA	54.14466667
3799072	PHW30/B73-139 - (2n)-01	2017	2	7	25	FUELA	74.44533333
3799072	PHW30/B73-139 - (2n)-01	2017	2	7	25	MLA	69.604
3799072	PHW30/B73-139 - (2n)-01	2017	2	7	25	TUELA	71.79733333
3799072	PHW30/B73-139 - (2n)-01	2017	2	7	25	ULA	64.39566667
3799073	Mo17/PHW30-109 - (2n)-01	2017	2	7	24	FUELA	64.90066667
3799073	Mo17/PHW30-109 - (2n)-01	2017	2	7	24	MLA	65.48166667
3799073	Mo17/PHW30-109 - (2n)-01	2017	2	7	24	TUELA	55.74533333
3799073	Mo17/PHW30-109 - (2n)-01	2017	2	7	24	ULA	51.64533333
3799074	Mo17	2017	2	7	23	FUELA	58.85033333
3799074	Mo17	2017	2	7	23	MLA	51.7965
3799074	Mo17	2017	2	7	23	TUELA	62.55166667
3799074	Mo17	2017	2	7	23	ULA	54.9765
3799075	PHW30/Mo17-160 - (2n)-02	2017	2	7	22	FUELA	65.44333333
3799075	PHW30/Mo17-160 - (2n)-02	2017	2	7	22	MLA	61.29633333
3799075	PHW30/Mo17-160 - (2n)-02	2017	2	7	22	TUELA	65.26833333
3799075	PHW30/Mo17-160 - (2n)-02	2017	2	7	22	ULA	52.501
3799076	PHW30/B73-269 - (2n)-01	2017	2	7	21	FUELA	71.77133333
3799076	PHW30/B73-269 - (2n)-01	2017	2	7	21	MLA	60.83466667
3799076	PHW30/B73-269 - (2n)-01	2017	2	7	21	TUELA	72.78933333
3799076	PHW30/B73-269 - (2n)-01	2017	2	7	21	ULA	71.41866667
3799077	PHW30/Mo17-051 - (2n)-01	2017	2	7	20	FUELA	66.927
3799077	PHW30/Mo17-051 - (2n)-01	2017	2	7	20	MLA	67.28
3799077	PHW30/Mo17-051 - (2n)-01	2017	2	7	20	TUELA	62.979
3799077	PHW30/Mo17-051 - (2n)-01	2017	2	7	20	ULA	66.17933333
3799078	PHW30/B73-341 - (2n)-01	2017	2	7	19	FUELA	69.992
3799078	PHW30/B73-341 - (2n)-01	2017	2	7	19	MLA	66.536
3799078	PHW30/B73-341 - (2n)-01	2017	2	7	19	TUELA	68.29833333
3799078	PHW30/B73-341 - (2n)-01	2017	2	7	19	ULA	63.589
3799079	B73/PHW30-237 - (2n)-02	2017	2	7	18	FUELA	78.00466667
3799079	B73/PHW30-237 - (2n)-02	2017	2	7	18	MLA	72.27266667
3799079	B73/PHW30-237 - (2n)-02	2017	2	7	18	TUELA	80.726
3799079	B73/PHW30-237 - (2n)-02	2017	2	7	18	ULA	81.05133333
3799080	PHW30/B73-401 - (2n)-02	2017	2	7	17	FUELA	70.59333333
3799080	PHW30/B73-401 - (2n)-02	2017	2	7	17	MLA	72.72833333
3799080	PHW30/B73-401 - (2n)-02	2017	2	7	17	TUELA	71.974
3799080	PHW30/B73-401 - (2n)-02	2017	2	7	17	ULA	58.43933333
3799081	PHW30/B73-184 - (2n)-02	2017	2	7	16	FUELA	57.636
3799081	PHW30/B73-184 - (2n)-02	2017	2	7	16	MLA	63.56533333
3799081	PHW30/B73-184 - (2n)-02	2017	2	7	16	TUELA	65.49533333
3799081	PHW30/B73-184 - (2n)-02	2017	2	7	16	ULA	58.263
3799082	B73/PHW30-097 - (2n)-01	2017	2	7	15	FUELA	73.78733333
3799082	B73/PHW30-097 - (2n)-01	2017	2	7	15	MLA	76.22933333
3799082	B73/PHW30-097 - (2n)-01	2017	2	7	15	TUELA	70.80066667
3799082	B73/PHW30-097 - (2n)-01	2017	2	7	15	ULA	60.02666667
3799083	PHW30	2017	2	7	14	FUELA	82.3585
3799083	PHW30	2017	2	7	14	MLA	72.85083333
3799083	PHW30	2017	2	7	14	TUELA	84.57766667
3799083	PHW30	2017	2	7	14	ULA	78.265
3799084	B73/PHW30-186 - (2n)-01	2017	2	7	13	FUELA	75.68033333
3799084	B73/PHW30-186 - (2n)-01	2017	2	7	13	MLA	65.02866667
3799084	B73/PHW30-186 - (2n)-01	2017	2	7	13	TUELA	78.87266667
3799084	B73/PHW30-186 - (2n)-01	2017	2	7	13	ULA	80.36166667
3799085	PHW30/Mo17-278 - (2n)-01	2017	2	7	12	FUELA	66.39666667
3799085	PHW30/Mo17-278 - (2n)-01	2017	2	7	12	MLA	59.309
