RecId	Pedigree	Year	Loc	Range	Pass	Trait	Value
3303891	PHW30/Mo17-028 - (2n)-02	2016	2	4	15	ULA	77.5471181
3303892	B73/PHW30-226 - (2n)-01	2016	2	4	16	ULA	72.26959836
3303893	PHW30/B73-434 - (2n)-02	2016	2	4	17	ULA	71.86183505
3303894	PHW30/B73-169 - (2n)-01	2016	2	4	18	ULA	
3303895	Mo17/PHW30-184 - (2n)-01	2016	2	4	19	ULA	73.49766038
3303896	B73/PHW30-409 - (2n)-02	2016	2	4	20	ULA	73.89985752
3303897	PHW30/Mo17-089 - (2n)-02	2016	2	4	21	ULA	72.57726465
3303898	Mo17/PHW30-008 - (2n)-01	2016	2	4	22	ULA	66.68392807
3303899	PHW30/Mo17-099 - (2n)-01	2016	2	4	23	ULA	55.66562277
3303900	B73/PHW30-201 - (2n)-01	2016	2	4	24	ULA	70.32765716
3303901	B73/PHW30-207 - (2n)-02	2016	2	4	25	ULA	75.57232061
3303902	PHW30	2016	2	4	26	ULA	75.53028024
3303903	PHW30/Mo17-242 - (2n)-02	2016	2	4	27	ULA	63.61245089
3303904	PHW30/Mo17-141 - (2n)-02	2016	2	4	28	ULA	60.99028771
3303905	B73/PHW30-392 - (2n)-01	2016	2	4	29	ULA	80.950121
3303906	PHW30/B73-138 - (2n)-01	2016	2	4	30	ULA	70.9214
3303907	PHW30/Mo17-304 - (2n)-02	2016	2	4	31	ULA	59.6404
3303908	PHW30/B73-287 - (2n)-02	2016	2	4	32	ULA	71.1012
3303909	PHW30/Mo17-059 - (2n)-01	2016	2	4	33	ULA	73.8308
3303910	B73/PHW30-285 - (2n)-01	2016	2	4	34	ULA	74.36
3303911	PHW30/B73-349 - (2n)-01	2016	2	4	35	ULA	78.3902
3303912	Mo17/PHW30-089 - (2n)-02	2016	2	4	36	ULA	60.9758
3303944	PHW30/B73-326 - (2n)-01	2016	2	5	5	ULA	84.37630814
3303943	PHW30/Mo17-107 - (2n)-02	2016	2	5	6	ULA	65.62621093
3303942	Mo17	2016	2	5	7	ULA	48.45232404
3303941	PHW30/B73-060 - (2n)-01	2016	2	5	8	ULA	75.76597185
3303940	B73/PHW30-348 - (2n)-01	2016	2	5	9	ULA	70.70817128
3303939	PHW30/B73-161 - (2n)-01	2016	2	5	10	ULA	60.73382849
3303938	Mo17/PHW30-341 - (2n)-02	2016	2	5	11	ULA	49.69111829
3303937	Mo17/PHW30-080 - (2n)-02	2016	2	5	12	ULA	82.84564711
3303936	PHW30/Mo17-032 - (2n)-02	2016	2	5	13	ULA	81.07752347
3303935	PHW30/Mo17-266 - (2n)-01	2016	2	5	14	ULA	72.00524993
3303934	B73/PHW30-288 - (2n)-01	2016	2	5	15	ULA	86.68051092
3303933	B73	2016	2	5	16	ULA	79.70053066
3303932	Mo17/PHW30-456 - (2n)-02	2016	2	5	17	ULA	62.63190985
3303931	Mo17/PHW30-231 - (2n)-03	2016	2	5	18	ULA	48.65868012
3303930	PHW30/Mo17-101 - (2n)-01	2016	2	5	19	ULA	53.49992234
3303929	PHW30/B73-241 - (2n)-01	2016	2	5	20	ULA	79.07274819
3303928	Mo17/PHW30-279 - (2n)-01	2016	2	5	21	ULA	64.70547399
3303927	Mo17/PHW30-081 - (2n)-01	2016	2	5	22	ULA	74.50773428
3303926	PHW30/B73-221 - (2n)-02	2016	2	5	23	ULA	59.83035772
3303925	PHW30/Mo17-026 - (2n)-01	2016	2	5	24	ULA	77.52000663
3303924	PHW30/Mo17-028 - (2n)-01	2016	2	5	25	ULA	58.43136925
3303923	PHW30/B73-157 - (2n)-03	2016	2	5	26	ULA	69.30261076
3303922	PHW30	2016	2	5	27	ULA	74.77853326
3303921	Mo17/PHW30-455 - (2n)-01	2016	2	5	28	ULA	64.43380778
3303920	B73/PHW30-064 - (2n)-01	2016	2	5	29	ULA	68.07604343
3303919	B73/PHW30-385 - (2n)-03	2016	2	5	30	ULA	65.08322517
3303918	PHW30/B73-221 - (2n)-01	2016	2	5	31	ULA	61.58308786
3303917	Mo17/PHW30-281 - (2n)-01	2016	2	5	32	ULA	70.2147116
3303916	B73/PHW30-183 - (2n)-01	2016	2	5	33	ULA	77.8722
3303915	PHW30/Mo17-095 - (2n)-01	2016	2	5	34	ULA	45.8358
3303914	PHW30/B73-289 - (2n)-02	2016	2	5	35	ULA	62.7448
3303913	Mo17/PHW30-429 - (2n)-02	2016	2	5	36	ULA	40.3936
3303945	B73/PHW30-036 - (2n)-02	2016	2	6	5	ULA	75.959
3303946	Mo17/PHW30-321 - (2n)-01	2016	2	6	6	ULA	70.9572
3303947	Mo17/PHW30-086 - (2n)-02	2016	2	6	7	ULA	73.1008
3303948	Mo17/PHW30-157 - (2n)-01	2016	2	6	8	ULA	72.4152
3303949	Mo17/PHW30-454 - (2n)-02	2016	2	6	9	ULA	68.8428
3303950	PHW30/Mo17-308 - (2n)-01	2016	2	6	10	ULA	71.624
3303951	Mo17/PHW30-248 - (2n)-01	2016	2	6	11	ULA	75.2494
3303952	B73/PHW30-097 - (2n)-02	2016	2	6	12	ULA	73.4286
3303953	Mo17	2016	2	6	13	ULA	52.3268
3303954	Mo17/PHW30-126 - (2n)-01	2016	2	6	14	ULA	53.4328
3303955	Mo17/PHW30-133 - (2n)-02	2016	2	6	15	ULA	62.7482
3303956	PHW30/Mo17-032 - (2n)-01	2016	2	6	16	ULA	77.583
3303957	Mo17/PHW30-153 - (2n)-04	2016	2	6	17	ULA	64.9232
3303958	PHW30/Mo17-003 - (2n)-01	2016	2	6	18	ULA	84.0372
3303959	PHW30/B73-055 - (2n)-02	2016	2	6	19	ULA	65.5876
3303960	B73/PHW30-258 - (2n)-01	2016	2	6	20	ULA	75.1905
3303961	Mo17/PHW30-081 - (2n)-03	2016	2	6	21	ULA	51.051
3303962	PHW30/B73-045 - (2n)-01	2016	2	6	22	ULA	68.6072
3303963	PHW30/Mo17-099 - (2n)-02	2016	2	6	23	ULA	58.3784
3303964	B73/PHW30-154 - (2n)-01	2016	2	6	24	ULA	76.9168
3303965	B73	2016	2	6	25	ULA	75.8588
3303966	Mo17/PHW30-009 - (2n)-01	2016	2	6	26	ULA	41.2218
3303967	Mo17/PHW30-429 - (2n)-01	2016	2	6	27	ULA	53.5502
3303968	PHW30/Mo17-089 - (2n)-01	2016	2	6	28	ULA	63.9872
3303969	PHW30/Mo17-178 - (2n)-01	2016	2	6	29	ULA	74.0542
3303970	PHW30/Mo17-165 - (2n)-02	2016	2	6	30	ULA	40.2244
3303971	PHW30/Mo17-064 - (2n)-02	2016	2	6	31	ULA	58.5738
3303972	PHW30/B73-060 - (2n)-02	2016	2	6	32	ULA	70.8174
3303973	B73/PHW30-368 - (2n)-01	2016	2	6	33	ULA	67.9534
3303974	PHW30/B73-015 - (2n)-01	2016	2	6	34	ULA	59.1146
3303975	B73/PHW30-100 - (2n)-01	2016	2	6	35	ULA	75.3692
3303976	PHW30	2016	2	6	36	ULA	73.4892
3304008	Mo17/PHW30-044 - (2n)-01	2016	2	7	5	ULA	50.432
3304007	Mo17/PHW30-089 - (2n)-01	2016	2	7	6	ULA	58.8176
3304006	PHW30/Mo17-113 - (2n)-02	2016	2	7	7	ULA	58.9258
3304005	Mo17/PHW30-016 - (2n)-02	2016	2	7	8	ULA	73.2118
3304004	PHW30/B73-351 - (2n)-01	2016	2	7	9	ULA	66.2324
3304003	PHW30/Mo17-165 - (2n)-01	2016	2	7	10	ULA	52.7572
3304002	B73/PHW30-237 - (2n)-01	2016	2	7	11	ULA	78.2672
3304001	PHW30	2016	2	7	12	ULA	73.8904
3304000	Mo17/PHW30-309 - (2n)-02	2016	2	7	13	ULA	66.7362
3303999	PHW30/Mo17-234 - (2n)-02	2016	2	7	14	ULA	78.13
3303998	Mo17/PHW30-084 - (2n)-02	2016	2	7	15	ULA	54.6026
3303997	PHW30/B73-157 - (2n)-01	2016	2	7	16	ULA	60.3048
3303996	PHW30/B73-232 - (2n)-02	2016	2	7	17	ULA	72.9182
3303995	PHW30/Mo17-161 - (2n)-02	2016	2	7	18	ULA	54.3682
3303994	Mo17/PHW30-013 - (2n)-01	2016	2	7	19	ULA	52.0272
3303993	PHW30/Mo17-252 - (2n)-01	2016	2	7	20	ULA	61.9786
3303992	B73/PHW30-183 - (2n)-02	2016	2	7	21	ULA	80.2642
3303991	B73	2016	2	7	22	ULA	80.0526
3303990	B73/PHW30-396 - (2n)-02	2016	2	7	23	ULA	67.6948
3303989	B73/PHW30-098 - (2n)-01	2016	2	7	24	ULA	69.4598
3303988	Mo17	2016	2	7	25	ULA	52.993
3303987	PHW30/Mo17-107 - (2n)-01	2016	2	7	26	ULA	65.8226
3303986	PHW30/Mo17-061 - (2n)-02	2016	2	7	27	ULA	40.7238
3303985	B73/PHW30-412 - (2n)-02	2016	2	7	28	ULA	67.4256
3303984	PHW30/Mo17-315 - (2n)-01	2016	2	7	29	ULA	79.7612
3303983	PHW30/B73-009 - (2n)-02	2016	2	7	30	ULA	66.277
3303982	PHW30/Mo17-139 - (2n)-02	2016	2	7	31	ULA	56.313
3303981	PHW30/B73-204 - (2n)-01	2016	2	7	32	ULA	68.3864
3303980	Mo17/PHW30-013 - (2n)-02	2016	2	7	33	ULA	77.789
3303979	Mo17/PHW30-389 - (2n)-02	2016	2	7	34	ULA	56.8704
3303978	Mo17/PHW30-217 - (2n)-01	2016	2	7	35	ULA	45.7336
3303977	Mo17/PHW30-160 - (2n)-02	2016	2	7	36	ULA	49.0186
3304009	Mo17/PHW30-324 - (2n)-02	2016	2	8	5	ULA	60.4604
3304010	PHW30/Mo17-037 - (2n)-01	2016	2	8	6	ULA	41.193
3304011	PHW30/Mo17-010 - (2n)-02	2016	2	8	7	ULA	54.649
3304012	PHW30/Mo17-299 - (2n)-02	2016	2	8	8	ULA	45.5792
3304013	PHW30/B73-390 - (2n)-01	2016	2	8	9	ULA	75.6984
3304014	B73/PHW30-092 - (2n)-01	2016	2	8	10	ULA	74.3666
3304015	B73	2016	2	8	11	ULA	78.6352
3304016	PHW30/Mo17-110 - (2n)-03	2016	2	8	12	ULA	66.3188
3304017	PHW30/B73-433 - (2n)-01	2016	2	8	13	ULA	70.4324
3304018	PHW30/Mo17-155 - (2n)-01	2016	2	8	14	ULA	52.3806
3304019	Mo17/PHW30-148 - (2n)-01	2016	2	8	15	ULA	44.0488
3304020	Mo17/PHW30-409 - (2n)-02	2016	2	8	16	ULA	60.79
3304021	PHW30/B73-184 - (2n)-02	2016	2	8	17	ULA	49.3884
3304022	PHW30/Mo17-136 - (2n)-01	2016	2	8	18	ULA	71.7852
3304023	PHW30/B73-269 - (2n)-01	2016	2	8	19	ULA	66.195
3304024	PHW30/Mo17-155 - (2n)-02	2016	2	8	20	ULA	51.873
3304025	PHW30/Mo17-049 - (2n)-01	2016	2	8	21	ULA	56.395
3304026	Mo17	2016	2	8	22	ULA	46.5118
3304027	PHW30/Mo17-019 - (2n)-02	2016	2	8	23	ULA	62.4496
3304028	PHW30/Mo17-298 - (2n)-01	2016	2	8	24	ULA	66.0038
3304029	B73/PHW30-302 - (2n)-01	2016	2	8	25	ULA	75.4706
3304030	B73/PHW30-064 - (2n)-02	2016	2	8	26	ULA	72.4204
3304031	PHW30/Mo17-308 - (2n)-02	2016	2	8	27	ULA	78.5576
3304032	PHW30/Mo17-188 - (2n)-01	2016	2	8	28	ULA	76.5618
3304033	PHW30/B73-002 - (2n)-02	2016	2	8	29	ULA	61.654
3304034	B73/PHW30-026 - (2n)-01	2016	2	8	30	ULA	74.6556
3304035	Mo17/PHW30-121 - (2n)-02	2016	2	8	31	ULA	67.8362
3304036	PHW30/Mo17-085 - (2n)-01	2016	2	8	32	ULA	64.496
3304037	PHW30	2016	2	8	33	ULA	73.0596
3304038	PHW30/Mo17-194 - (2n)-01	2016	2	8	34	ULA	50.278
3304039	B73/PHW30-141 - (2n)-01	2016	2	8	35	ULA	78.9174
3304040	B73/PHW30-211 - (2n)-03	2016	2	8	36	ULA	74.2342
3304072	PHW30	2016	2	9	5	ULA	75.8773
3304071	B73/PHW30-316 - (2n)-01	2016	2	9	6	ULA	77.8749
3304070	PHW30/B73-002 - (2n)-01	2016	2	9	7	ULA	70.8005
3304069	PHW30/B73-121 - (2n)-01	2016	2	9	8	ULA	74.4185
3304068	Mo17/PHW30-262 - (2n)-01	2016	2	9	9	ULA	52.7272
3304067	PHW30/Mo17-297 - (2n)-01	2016	2	9	10	ULA	67.5814
3304066	Mo17/PHW30-409 - (2n)-01	2016	2	9	11	ULA	65.5321
3304065	PHW30/Mo17-054 - (2n)-02	2016	2	9	12	ULA	73.568875
3304064	PHW30/B73-341 - (2n)-01	2016	2	9	13	ULA	58.15275
3304063	PHW30/Mo17-160 - (2n)-02	2016	2	9	14	ULA	41.6437
3304062	Mo17/PHW30-341 - (2n)-01	2016	2	9	15	ULA	49.3428
3304061	B73	2016	2	9	16	ULA	79.2892
3304060	Mo17/PHW30-254 - (2n)-02	2016	2	9	17	ULA	64.6712
3304059	PHW30/Mo17-051 - (2n)-01	2016	2	9	18	ULA	68.2189
3304058	Mo17/PHW30-235 - (2n)-02	2016	2	9	19	ULA	58.782
3304057	PHW30/Mo17-051 - (2n)-02	2016	2	9	20	ULA	79.7127
3304056	Mo17/PHW30-217 - (2n)-02	2016	2	9	21	ULA	71.1542
3304055	B73/PHW30-302 - (2n)-02	2016	2	9	22	ULA	67.1183
3304054	PHW30/B73-066 - (2n)-02	2016	2	9	23	ULA	72.5307
3304053	PHW30/Mo17-077 - (2n)-02	2016	2	9	24	ULA	65.3998
3304052	Mo17/PHW30-389 - (2n)-03	2016	2	9	25	ULA	69.3949
3304051	Mo17	2016	2	9	26	ULA	57.1852
3304050	PHW30/Mo17-136 - (2n)-02	2016	2	9	27	ULA	70.0589
3304049	PHW30/Mo17-050 - (2n)-01	2016	2	9	28	ULA	50.9435
3304048	PHW30/Mo17-033 - (2n)-01	2016	2	9	29	ULA	66.4486
3304047	B73/PHW30-152 - (2n)-01	2016	2	9	30	ULA	63.7089
3304046	PHW30/Mo17-088 - (2n)-01	2016	2	9	31	ULA	58.0768
3304045	PHW30/B73-015 - (2n)-02	2016	2	9	32	ULA	62.75033333
3304044	PHW30/B73-401 - (2n)-01	2016	2	9	33	ULA	66.848
3304043	B73/PHW30-036 - (2n)-01	2016	2	9	34	ULA	67.9908
3304042	PHW30/B73-351 - (2n)-02	2016	2	9	35	ULA	53.5808
3304041	B73/PHW30-409 - (2n)-01	2016	2	9	36	ULA	46.6162
3304073	Mo17	2016	2	10	5	ULA	46.8126
3304074	PHW30/B73-143 - (2n)-01	2016	2	10	6	ULA	68.024
3304075	PHW30/Mo17-129 - (2n)-02	2016	2	10	7	ULA	42.9917
3304076	PHW30/Mo17-076 - (2n)-01	2016	2	10	8	ULA	44.0812
3304077	B73/PHW30-041 - (2n)-01	2016	2	10	9	ULA	64.0943
3304078	B73/PHW30-186 - (2n)-01	2016	2	10	10	ULA	77.5585
3304079	PHW30/Mo17-187 - (2n)-01	2016	2	10	11	ULA	75.9526
3304080	Mo17/PHW30-275 - (2n)-02	2016	2	10	12	ULA	72.9762
3304081	B73/PHW30-186 - (2n)-02	2016	2	10	13	ULA	74.8752
3304082	B73/PHW30-288 - (2n)-02	2016	2	10	14	ULA	82.3052
3304083	PHW30/Mo17-088 - (2n)-02	2016	2	10	15	ULA	72.6648
3304084	Mo17/PHW30-332 - (2n)-01	2016	2	10	16	ULA	69.6834
3304085	PHW30/B73-324 - (2n)-01	2016	2	10	17	ULA	75.8216
3304086	PHW30/Mo17-054 - (2n)-01	2016	2	10	18	ULA	61.6028
3304087	B73/PHW30-252 - (2n)-01	2016	2	10	19	ULA	70.5175
3304088	PHW30/Mo17-059 - (2n)-02	2016	2	10	20	ULA	72.5006
3304089	Mo17/PHW30-133 - (2n)-01	2016	2	10	21	ULA	50.011
3304090	Mo17/PHW30-248 - (2n)-02	2016	2	10	22	ULA	58.6408
3304091	PHW30/B73-232 - (2n)-01	2016	2	10	23	ULA	75.841
3304092	PHW30/Mo17-095 - (2n)-02	2016	2	10	24	ULA	48.4372
3304093	PHW30/Mo17-194 - (2n)-02	2016	2	10	25	ULA	59.6866
3304094	Mo17/PHW30-456 - (2n)-01	2016	2	10	26	ULA	71.5206
3304095	B73/PHW30-237 - (2n)-02	2016	2	10	27	ULA	80.5056
3304096	PHW30/B73-355 - (2n)-01	2016	2	10	28	ULA	74.4442
3304097	B73/PHW30-207 - (2n)-01	2016	2	10	29	ULA	68.7756
3304098	PHW30	2016	2	10	30	ULA	75.2736
3304099	B73	2016	2	10	31	ULA	77.9592
3304100	PHW30/B73-372 - (2n)-02	2016	2	10	32	ULA	78.028
3304101	PHW30/B73-289 - (2n)-01	2016	2	10	33	ULA	54.2338
3304102	PHW30/B73-355 - (2n)-02	2016	2	10	34	ULA	72.1266
3304103	PHW30/Mo17-299 - (2n)-01	2016	2	10	35	ULA	74.6448
3304104	B73/PHW30-412 - (2n)-01	2016	2	10	36	ULA	58.29825
3304136	B73/PHW30-166 - (2n)-01	2016	2	11	5	ULA	80.3414
3304135	Mo17/PHW30-279 - (2n)-02	2016	2	11	6	ULA	59.0906
3304134	B73/PHW30-256 - (2n)-01	2016	2	11	7	ULA	81.4738
3304133	PHW30/Mo17-010 - (2n)-01	2016	2	11	8	ULA	43.8386
3304132	Mo17/PHW30-091 - (2n)-02	2016	2	11	9	ULA	65.9974
3304131	B73/PHW30-102 - (2n)-01	2016	2	11	10	ULA	79.5692
3304130	PHW30/Mo17-252 - (2n)-02	2016	2	11	11	ULA	63.0172
3304129	Mo17/PHW30-075 - (2n)-01	2016	2	11	12	ULA	66.7094
3304128	B73/PHW30-368 - (2n)-02	2016	2	11	13	ULA	78.659
3304127	B73/PHW30-102 - (2n)-03	2016	2	11	14	ULA	80.219
3304126	Mo17/PHW30-153 - (2n)-03	2016	2	11	15	ULA	71.6214
3304125	B73/PHW30-163 - (2n)-02	2016	2	11	16	ULA	75.0126
3304124	PHW30/B73-434 - (2n)-01	2016	2	11	17	ULA	69.2454
3304123	B73/PHW30-068 - (2n)-02	2016	2	11	18	ULA	62.1438
3304122	PHW30/Mo17-242 - (2n)-01	2016	2	11	19	ULA	75.1032
3304121	Mo17/PHW30-075 - (2n)-02	2016	2	11	20	ULA	21.92
3304120	Mo17/PHW30-008 - (2n)-02	2016	2	11	21	ULA	51.166
3304119	PHW30/B73-078 - (2n)-02	2016	2	11	22	ULA	74.904
3304118	PHW30/B73-302 - (2n)-01	2016	2	11	23	ULA	73.6984
3304117	Mo17/PHW30-235 - (2n)-01	2016	2	11	24	ULA	56.0378
3304116	PHW30/B73-287 - (2n)-01	2016	2	11	25	ULA	76.9814
3304115	PHW30/B73-302 - (2n)-02	2016	2	11	26	ULA	78.6252
3304114	PHW30/B73-341 - (2n)-02	2016	2	11	27	ULA	68.4522
3304113	Mo17/PHW30-126 - (2n)-02	2016	2	11	28	ULA	50.8608
3304112	PHW30/B73-161 - (2n)-02	2016	2	11	29	ULA	68.9716
3304111	Mo17/PHW30-160 - (2n)-01	2016	2	11	30	ULA	43.9644
3304110	PHW30/B73-311 - (2n)-01	2016	2	11	31	ULA	67.8952
3304109	Mo17	2016	2	11	32	ULA	50.979
3304108	B73	2016	2	11	33	ULA	76.45566667
3304107	PHW30/B73-097 - (2n)-01	2016	2	11	34	ULA	71.395
3304106	PHW30/Mo17-178 - (2n)-02	2016	2	11	35	ULA	80.6764
3304105	PHW30	2016	2	11	36	ULA	73.5244
3304137	PHW30/B73-055 - (2n)-01	2016	2	12	5	ULA	67.9056
3304138	Mo17/PHW30-200 - (2n)-02	2016	2	12	6	ULA	56.12
3304139	PHW30/Mo17-037 - (2n)-02	2016	2	12	7	ULA	46.5868
3304140	PHW30/Mo17-113 - (2n)-01	2016	2	12	8	ULA	79.5334
3304141	PHW30/Mo17-278 - (2n)-01	2016	2	12	9	ULA	56.7274
3304142	PHW30/Mo17-141 - (2n)-01	2016	2	12	10	ULA	48.7078
3304143	Mo17/PHW30-332 - (2n)-02	2016	2	12	11	ULA	64.6336
3304144	PHW30/Mo17-195 - (2n)-01	2016	2	12	12	ULA	42.1096
3304145	Mo17/PHW30-231 - (2n)-01	2016	2	12	13	ULA	50.213
3304146	PHW30/B73-193 - (2n)-01	2016	2	12	14	ULA	81.2644
3304147	PHW30/B73-097 - (2n)-02	2016	2	12	15	ULA	84.5244
3304148	PHW30/Mo17-166 - (2n)-01	2016	2	12	16	ULA	79.1236
3304149	B73/PHW30-097 - (2n)-01	2016	2	12	17	ULA	58.9334
3304150	Mo17/PHW30-324 - (2n)-01	2016	2	12	18	ULA	37.1524
3304151	B73	2016	2	12	19	ULA	74.276
3304152	PHW30/Mo17-139 - (2n)-01	2016	2	12	20	ULA	50.879
3304153	PHW30/B73-292 - (2n)-01	2016	2	12	21	ULA	65.9878
3304154	PHW30/Mo17-129 - (2n)-01	2016	2	12	22	ULA	71.0754
3304155	Mo17/PHW30-184 - (2n)-02	2016	2	12	23	ULA	57.0486
3304156	PHW30/B73-184 - (2n)-01	2016	2	12	24	ULA	72.8886
3304157	Mo17	2016	2	12	25	ULA	51.9646
3304158	B73/PHW30-063 - (2n)-01	2016	2	12	26	ULA	74.8255
3304159	PHW30/B73-241 - (2n)-02	2016	2	12	27	ULA	58.2744
3304160	PHW30/Mo17-049 - (2n)-02	2016	2	12	28	ULA	52.6174
3304161	B73/PHW30-196 - (2n)-01	2016	2	12	29	ULA	80.931
3304162	PHW30/Mo17-179 - (2n)-01	2016	2	12	30	ULA	64.2654
3304163	B73/PHW30-100 - (2n)-02	2016	2	12	31	ULA	81.9548
3304164	PHW30/B73-326 - (2n)-02	2016	2	12	32	ULA	74.3296
3304165	Mo17/PHW30-292 - (2n)-01	2016	2	12	33	ULA	61.698
3304166	PHW30	2016	2	12	34	ULA	70.8366
3304167	PHW30/Mo17-142 - (2n)-01	2016	2	12	35	ULA	62.929
3304168	PHW30/B73-066 - (2n)-01	2016	2	12	36	ULA	74.3446
3304200	PHW30/B73-029 - (2n)-01	2016	2	13	5	ULA	63.728
3304199	PHW30/B73-078 - (2n)-01	2016	2	13	6	ULA	77.4476
3304198	PHW30/B73-243 - (2n)-02	2016	2	13	7	ULA	71.3042
3304197	PHW30/B73-169 - (2n)-02	2016	2	13	8	ULA	67.9202
3304196	PHW30	2016	2	13	9	ULA	75.179
3304195	Mo17/PHW30-430 - (2n)-02	2016	2	13	10	ULA	52.0626
3304194	PHW30/B73-401 - (2n)-02	2016	2	13	11	ULA	55.6544
3304193	Mo17/PHW30-080 - (2n)-01	2016	2	13	12	ULA	76.367
3304192	PHW30/Mo17-061 - (2n)-01	2016	2	13	13	ULA	59.3062
3304191	B73/PHW30-063 - (2n)-02	2016	2	13	14	ULA	69.259
3304190	PHW30/B73-139 - (2n)-01	2016	2	13	15	ULA	72.1166
3304189	Mo17/PHW30-275 - (2n)-01	2016	2	13	16	ULA	63.0318
3304188	PHW30/Mo17-101 - (2n)-02	2016	2	13	17	ULA	74.2196
3304187	B73/PHW30-068 - (2n)-01	2016	2	13	18	ULA	67.0816
3304186	PHW30/Mo17-161 - (2n)-01	2016	2	13	19	ULA	69.8946
3304185	PHW30/Mo17-234 - (2n)-01	2016	2	13	20	ULA	77.7626
3304184	Mo17/PHW30-148 - (2n)-02	2016	2	13	21	ULA	66.02706126
3304183	Mo17/PHW30-309 - (2n)-01	2016	2	13	22	ULA	50.3732
3304182	B73/PHW30-258 - (2n)-02	2016	2	13	23	ULA	76.6862
3304181	B73	2016	2	13	24	ULA	81.621
3304180	B73/PHW30-396 - (2n)-01	2016	2	13	25	ULA	70.5882
3304179	PHW30/B73-009 - (2n)-01	2016	2	13	26	ULA	69.0496
3304178	B73/PHW30-098 - (2n)-03	2016	2	13	27	ULA	72.236
3304177	PHW30/B73-311 - (2n)-02	2016	2	13	28	ULA	76.083
3304176	Mo17/PHW30-314 - (2n)-01	2016	2	13	29	ULA	47.4866
3304175	PHW30/Mo17-026 - (2n)-02	2016	2	13	30	ULA	57.6922
3304174	Mo17/PHW30-454 - (2n)-01	2016	2	13	31	ULA	61.1442
3304173	PHW30/B73-372 - (2n)-01	2016	2	13	32	ULA	69.295
3304172	PHW30/Mo17-019 - (2n)-01	2016	2	13	33	ULA	50.446
3304171	PHW30/B73-421 - (2n)-01	2016	2	13	34	ULA	78.7384
3304170	Mo17	2016	2	13	35	ULA	48.07
3304169	PHW30/B73-421 - (2n)-03	2016	2	13	36	ULA	77.7314
3304201	PHW30/Mo17-187 - (2n)-02	2016	2	14	5	ULA	75.6426
3304202	Mo17/PHW30-109 - (2n)-01	2016	2	14	6	ULA	53.5632
3304203	PHW30/Mo17-315 - (2n)-02	2016	2	14	7	ULA	78.6486
3304204	Mo17/PHW30-016 - (2n)-01	2016	2	14	8	ULA	62.139
3304205	Mo17/PHW30-200 - (2n)-01	2016	2	14	9	ULA	73.5736
3304206	PHW30/Mo17-076 - (2n)-02	2016	2	14	10	ULA	51.344
3304207	Mo17/PHW30-086 - (2n)-01	2016	2	14	11	ULA	71.4354
3304208	PHW30/Mo17-278 - (2n)-02	2016	2	14	12	ULA	52.0028
3304209	Mo17/PHW30-430 - (2n)-01	2016	2	14	13	ULA	46.7172
3304210	PHW30/Mo17-195 - (2n)-02	2016	2	14	14	ULA	39.4302
3304211	PHW30	2016	2	14	15	ULA	74.6574
3304212	Mo17/PHW30-254 - (2n)-01	2016	2	14	16	ULA	74.4498
3304213	Mo17/PHW30-044 - (2n)-02	2016	2	14	17	ULA	46.2722
3304214	PHW30/Mo17-077 - (2n)-01	2016	2	14	18	ULA	66.0072
3304215	Mo17/PHW30-262 - (2n)-02	2016	2	14	19	ULA	60.74
3304216	B73	2016	2	14	20	ULA	78.2756
3304217	Mo17/PHW30-091 - (2n)-01	2016	2	14	21	ULA	46.1408
3304218	Mo17	2016	2	14	22	ULA	49.3562
3304219	Mo17/PHW30-094 - (2n)-01	2016	2	14	23	ULA	50.5578
3304220	B73/PHW30-211 - (2n)-01	2016	2	14	24	ULA	70.3032
3304221	PHW30/Mo17-050 - (2n)-02	2016	2	14	25	ULA	59.7012
3304222	Mo17/PHW30-084 - (2n)-01	2016	2	14	26	ULA	27.6076
3281724	Mo17/PHW30-341 - (2n)-02	2016	1	2	5	MLA	52.5238
3281725	PHW30/Mo17-178 - (2n)-01	2016	1	2	6	MLA	73.5132
3281726	B73	2016	1	2	7	MLA	60.8852
3281727	PHW30/Mo17-266 - (2n)-01	2016	1	2	8	MLA	75.82733333
3281728	Mo17/PHW30-281 - (2n)-01	2016	1	2	9	MLA	71.39633333
3281729	Mo17/PHW30-429 - (2n)-02	2016	1	2	10	MLA	70.665
3281730	PHW30/Mo17-061 - (2n)-02	2016	1	2	11	MLA	54.4578
3281731	PHW30/Mo17-037 - (2n)-02	2016	1	2	12	MLA	73.2996
3281732	Mo17/PHW30-148 - (2n)-02	2016	1	2	13	MLA	61.676
3281733	B73/PHW30-092 - (2n)-01	2016	1	2	14	MLA	69.5678
3281734	PHW30/Mo17-089 - (2n)-01	2016	1	2	15	MLA	79.4526
3281735	Mo17/PHW30-254 - (2n)-02	2016	1	2	16	MLA	67.82275
3281736	PHW30/B73-302 - (2n)-02	2016	1	2	17	MLA	52.0138
3281737	Mo17/PHW30-089 - (2n)-02	2016	1	2	18	MLA	67.3142
3281738	PHW30/Mo17-110 - (2n)-03	2016	1	2	19	MLA	75.599
3281739	PHW30/B73-193 - (2n)-01	2016	1	2	20	MLA	69.6892
3281740	PHW30/B73-433 - (2n)-01	2016	1	2	21	MLA	60.698
3281741	PHW30/Mo17-179 - (2n)-01	2016	1	2	22	MLA	64.0674
3281742	PHW30/Mo17-101 - (2n)-02	2016	1	2	23	MLA	68.1198
